tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569059097632337920,positive,0.3646,N/A,0.0,United,N/A,DarianDavis,N/A,0,@united yes to more food! Add some gluten free options while you're at it,N/A,2015-02-21 01:00:36 -0800,N/A,Mountain Time (US & Canada)
569036254253346818,positive,1.0,N/A,N/A,United,N/A,NoviceFlyer,N/A,0,@united  thank you for a great flight in gfc :) Cheers http://t.co/nvLnGLnMGN,N/A,2015-02-20 23:29:49 -0800,"Tulsa, OK",Central Time (US & Canada)
569032643548811264,positive,1.0,N/A,N/A,United,N/A,cindykane,N/A,0,@united They held the plane! Made it!!,"[33.94238375, -118.39906416]",2015-02-20 23:15:28 -0800,Massachusetts,Eastern Time (US & Canada)
569027718626480128,positive,1.0,N/A,N/A,United,N/A,MERBARAT,N/A,0,"@united ok, have sent u info via DM. I appreciate your help and consideration. 😊","[41.86591706, -87.6231238]",2015-02-20 22:55:54 -0800,"Chicago, IL",Central Time (US & Canada)
569025401906794496,positive,1.0,N/A,N/A,United,N/A,EdinReporter,N/A,0,@united nice and early back home! http://t.co/geG4nghmIE,N/A,2015-02-20 22:46:42 -0800,Edinburgh,Edinburgh
569025196230877184,positive,0.6531,N/A,N/A,United,N/A,neilawinston,N/A,0,@united I hope so too :),N/A,2015-02-20 22:45:53 -0800,"Cleveland, OH",Eastern Time (US & Canada)
569023489492955136,positive,1.0,N/A,N/A,United,N/A,iandroid614,N/A,0,@united I'll make sure he's done that. Thanks for the help. This is a huge race for him and just trying to make sure it goes smoothly. Peace,N/A,2015-02-20 22:39:06 -0800,"Kearney, Nebraska",Central Time (US & Canada)
569012722169466880,positive,0.7021,N/A,N/A,United,N/A,robbshurr,N/A,0,"@United, will you fill it? Yes they will. Thanks! #BringYourOwn, @kleankanteen http://t.co/daaa0rqBXW",N/A,2015-02-20 21:56:19 -0800,"Boulder, CO",Mountain Time (US & Canada)
569007580925677568,positive,1.0,N/A,N/A,United,N/A,jayasherguy,N/A,1,.@united This flight attendant was extremely helpful to a woman who had a hard time walking. Very touching!,N/A,2015-02-20 21:35:53 -0800,N/A,Pacific Time (US & Canada)
568995447768899584,positive,0.6497,N/A,N/A,United,N/A,kevinkugler,N/A,0,@united DM sent.  Thanks.,N/A,2015-02-20 20:47:40 -0800,"Omaha, Nebraska",Central Time (US & Canada)
568989687353729024,positive,1.0,N/A,N/A,United,N/A,raindovemodel,N/A,0,"@united Brian at SFO customer service deserves a raise, gave me extra meal voucher and a good joke to cheer me up after flight delay. #FTW",N/A,2015-02-20 20:24:47 -0800,Anywhere someone needs me,Eastern Time (US & Canada)
568989506784722945,positive,1.0,N/A,N/A,United,N/A,TreyHeckaman,N/A,0,@united Thank you! Have a nice evening.,N/A,2015-02-20 20:24:04 -0800,"Plymouth, IN ",Eastern Time (US & Canada)
568987648691449857,positive,0.6907,N/A,N/A,United,N/A,GoALDE,N/A,0,@united No thanks.  Took care of it when I called,N/A,2015-02-20 20:16:41 -0800,Wisconsin to Worldwide,Central Time (US & Canada)
568986700984283136,positive,1.0,N/A,N/A,United,N/A,JesseLitsch,N/A,0,@united awesome thank you very much for the help,N/A,2015-02-20 20:12:55 -0800,N/A,N/A
568983569563033600,positive,1.0,N/A,N/A,United,N/A,abhirajan,N/A,0,@united kept me watching the safety video for the first time in forever. Nice job 👍.,N/A,2015-02-20 20:00:28 -0800,The abyss ,Arizona
568982915956277249,positive,1.0,N/A,N/A,United,N/A,girlsgetaways,N/A,0,@United thanks to Lea in the Chicago office for her help in switching our Cancelled Flighted flights!!,N/A,2015-02-20 19:57:53 -0800,Exactly where I want to be!,Eastern Time (US & Canada)
568972562819997696,positive,1.0,N/A,N/A,United,N/A,lisahsamuel,N/A,0,@united Thank you so much for your help with my birthday trip! Tickets are confirmed! :-),N/A,2015-02-20 19:16:44 -0800,"Bellingham, WA",Pacific Time (US & Canada)
568972136322375680,positive,0.6749,N/A,N/A,United,N/A,DManonog,N/A,0,@united thank you.,N/A,2015-02-20 19:15:02 -0800,N/A,N/A
568964534083268608,positive,1.0,N/A,N/A,United,N/A,DrPhilManning,N/A,0,"@united Great landing in Denver, next Rapid City. Snow starting to fall...Florida Everglades is a faint sunburn away...here comes the cold!",N/A,2015-02-20 18:44:50 -0800,Location: constantly changing!,N/A
568964028669800448,positive,1.0,N/A,N/A,United,N/A,AmaniHardrict,N/A,0,@united Looking forward to flying with you guys as well !!,N/A,2015-02-20 18:42:49 -0800,TRACK ,Atlantic Time (Canada)
568962609375895552,positive,1.0,N/A,N/A,United,N/A,christinerimay,N/A,0,@united Bag was finally delivered and intact. Thanks for your assistance.,N/A,2015-02-20 18:37:11 -0800,Someplace saving something,Eastern Time (US & Canada)
568958380032860160,positive,1.0,N/A,N/A,United,N/A,ayangoswami,N/A,0,@united. You guys made my day. Treated me well. Thank you!!!,N/A,2015-02-20 18:20:23 -0800,"Hilton Head, SC",N/A
568955862124863488,positive,0.6963,N/A,0.0,United,N/A,kevinkugler,N/A,0,"@united Don't know her last name, but Karen at your call center is terrific.  Friendly, helpful.  Terrific representative. Kudos.",N/A,2015-02-20 18:10:22 -0800,"Omaha, Nebraska",Central Time (US & Canada)
568955124300820480,positive,1.0,N/A,N/A,United,N/A,ThomasRogersSG,N/A,0,"@united thank you! Good service, safe flight... 1/2 way home!",N/A,2015-02-20 18:07:26 -0800,N/A,N/A
568953367646625792,positive,1.0,N/A,N/A,United,N/A,bakedstove,N/A,0,"@united Both flights went great and improved my view of your airline, cheers! Flight attendents on UA1022 deserve a raise",N/A,2015-02-20 18:00:28 -0800,"Boston, Massachusetts",Eastern Time (US & Canada)
568950850615316480,positive,0.6566,N/A,N/A,United,N/A,paigeworthy,N/A,0,"@united I may not hit any new status this year, but I’ve flown several times this year and have tried to book with y’all every time!","[0.0, 0.0]",2015-02-20 17:50:28 -0800,Chicago,Central Time (US & Canada)
568947542899052544,positive,1.0,N/A,N/A,United,N/A,mrp,N/A,0,@united I just received notification of in-flight Wi-Fi for UA863 from @flySFO to @SydneyAirport. Amazing!,N/A,2015-02-20 17:37:19 -0800,sf - austin - sydney,Alaska
568946825798905856,positive,0.3429999999999999,N/A,0.0,United,N/A,nfriesen1,N/A,0,@united give her the recognition she deserves!,N/A,2015-02-20 17:34:28 -0800,"Winnipeg, MB Canada",Central Time (US & Canada)
568946758404808704,positive,1.0,N/A,N/A,United,N/A,nfriesen1,N/A,0,@united she's the type of person that can make a customers day! I fly 100+ times a year &amp; she's one of the top flight attendants I've had!,N/A,2015-02-20 17:34:12 -0800,"Winnipeg, MB Canada",Central Time (US & Canada)
568941851228528642,positive,0.6889,N/A,0.0,United,N/A,1234567890_,N/A,0,@united you suck. @SouthwestAir you're the best.,"[37.61476852, -122.40521688]",2015-02-20 17:14:42 -0800,"Boulder, CO | Los Angeles, CA",Arizona
568933083472220160,positive,1.0,N/A,N/A,United,N/A,ferriertv,N/A,0,@united Thank You,N/A,2015-02-20 16:39:52 -0800,Denver,Mountain Time (US & Canada)
568923233866555392,positive,1.0,N/A,N/A,United,N/A,livingextreme,N/A,0,@united thank you for the reply.  I will fill out the form and submit it as requested.  Good to know you're paying attention!,N/A,2015-02-20 16:00:43 -0800,"Grand Junction, Colorado",N/A
568922616800657411,positive,1.0,N/A,N/A,United,N/A,Mimsw,N/A,0,@united Gate Agent Alavera is amazing,N/A,2015-02-20 15:58:16 -0800,"Boulder, CO",Mountain Time (US & Canada)
568921625715814401,positive,1.0,N/A,N/A,United,N/A,KennethRMurray,N/A,0,@united wins top marks for customer service via Twitter. They turned a poor experience into a positive. Many thanks for the effort! 👍,N/A,2015-02-20 15:54:20 -0800,"Kenosha, WI",Central Time (US & Canada)
568917792172351488,positive,1.0,N/A,N/A,United,N/A,nfriesen1,N/A,0,"@United flight experiences R often frustrating, but 2day on UA5184 from CHI to WPG flight attendant April was #amazing! She's 1 of the best!","[49.73717309, -96.67646776]",2015-02-20 15:39:06 -0800,"Winnipeg, MB Canada",Central Time (US & Canada)
568916446710857728,positive,1.0,N/A,N/A,United,N/A,CEUGRATN,N/A,0,@united free booze for the Bach party would make it better!  ORD--&gt;MSY #Delayed #Again   We will enjoy either way.  Thanks!,N/A,2015-02-20 15:33:45 -0800,N/A,Central Time (US & Canada)
568910880416464897,positive,1.0,N/A,N/A,United,N/A,ibrowning85,N/A,0,@united all good man it isn't your fault that plane is having maintenance issues,N/A,2015-02-20 15:11:38 -0800,N/A,N/A
568908748732760064,positive,0.6755,N/A,N/A,United,N/A,BattierCCIpuppy,N/A,1,“@united: @BattierCCIpuppy Your puppy is so cute. We look forward to having both of you on board. Thanks for the high five. ^EY” 👏👏,N/A,2015-02-20 15:03:10 -0800,"Sacramento, CA",N/A
568902492118888448,positive,0.3414,N/A,0.0,United,N/A,matsmall,N/A,0,@united When are you coming back to @IFlyOAKland? You have a huge East Bay customer base due to SFO and *I* miss you!,"[0.0, 0.0]",2015-02-20 14:38:18 -0800,Oakland,Pacific Time (US & Canada)
568899516872568832,positive,1.0,N/A,N/A,United,N/A,__ciberpepe,N/A,0,@united : thanks! i will catch my conection! :),N/A,2015-02-20 14:26:29 -0800,N/A,N/A
568894575596580864,positive,1.0,N/A,N/A,United,N/A,KennethRMurray,N/A,0,@united Thank you. Any help is appreciated.,N/A,2015-02-20 14:06:51 -0800,"Kenosha, WI",Central Time (US & Canada)
568889252185903104,positive,1.0,N/A,N/A,United,N/A,Coco_Flotte,N/A,0,@united thanks for moving my dad on to my my mom's flight. You helped make his birthday start with #FriendlyFriday Awesomeness! 4 paws up!,N/A,2015-02-20 13:45:41 -0800,Deutschland,Prague
568884211739971584,positive,0.6561,N/A,N/A,United,N/A,d_goodspeed,N/A,0,“@united: @d_goodspeed We will follow up with our Maintenance team. Thanks for the tweet. ^KP” THANK YOU!  United Cares!,"[33.63992689, -84.44705534]",2015-02-20 13:25:40 -0800,USA,Central Time (US & Canada)
568873730182504448,positive,1.0,N/A,N/A,United,N/A,dekt,N/A,0,@united thank you.. Appreciate the response,N/A,2015-02-20 12:44:01 -0800,San Francisco ,Pacific Time (US & Canada)
568872120471687168,positive,1.0,N/A,N/A,United,N/A,urno12,N/A,0,@united thank you thank you thank you for contacting me. Thank you for the offer of a $1000 travel certificate #unitedairlines,N/A,2015-02-20 12:37:37 -0800,bonkers in Yonkers,New Delhi
568870394708545536,positive,1.0,N/A,N/A,United,N/A,bugstory,N/A,0,@united sent a DM just now. Thanks I am incredibly happy the fast response I got via Twitter than via customer care. Thank you,N/A,2015-02-20 12:30:45 -0800,"Baltimore, MD",Eastern Time (US & Canada)
568868305697525761,positive,1.0,N/A,N/A,United,N/A,BattierCCIpuppy,N/A,0,@united perfect! That works! Thank you!,N/A,2015-02-20 12:22:27 -0800,"Sacramento, CA",N/A
568860389640962048,positive,1.0,N/A,N/A,United,N/A,vnpeace,N/A,0,@united mechanical issue. Looks like they got it fixed! Thanks for your concern.,N/A,2015-02-20 11:51:00 -0800,N/A,N/A
568859726315827200,positive,1.0,N/A,N/A,United,N/A,AndyA3,N/A,0,@united thanks,N/A,2015-02-20 11:48:22 -0800,San Francisco,Pacific Time (US & Canada)
568855505747095552,positive,0.6639,N/A,0.0,United,N/A,YouSoFancy,N/A,0,@united On the plane but thanks! Maybe don't let so many people check in by themselves - teeming with morons.,N/A,2015-02-20 11:31:36 -0800,Being not the one,Pacific Time (US & Canada)
568853249551409153,positive,1.0,N/A,N/A,United,N/A,Easy_E_,N/A,0,@united Looks like they came through. Thanks again for the help.,N/A,2015-02-20 11:22:38 -0800,Tri State NY area...,Eastern Time (US & Canada)
568848928466198530,positive,1.0,N/A,N/A,United,N/A,MarthaH65165635,N/A,0,@united since when did you get so good again!  4 transcontinental flights in 72h.  What a pleasure/relief you were.,N/A,2015-02-20 11:05:27 -0800,N/A,N/A
568845724110213120,positive,1.0,N/A,N/A,United,N/A,rockstarbrands,N/A,0,@united Thanks!,N/A,2015-02-20 10:52:43 -0800,YHZ,Atlantic Time (Canada)
568845539405656064,positive,1.0,N/A,N/A,United,N/A,Easy_E_,N/A,0,@united thanks for prompt response.  Another hour to enjoy vacation! Perhaps a bug in the app as it still shows 2:55.,N/A,2015-02-20 10:51:59 -0800,Tri State NY area...,Eastern Time (US & Canada)
568844097374560256,positive,0.6889,N/A,N/A,United,N/A,alinosa,N/A,0,@united appreciate the sentiment and you were able to get me off the ground;still missed connection,N/A,2015-02-20 10:46:16 -0800,South Texas,Central Time (US & Canada)
568842357069770752,positive,0.7185,N/A,N/A,United,N/A,datachick,N/A,0,Thank you @united for your prompt assistance.,"[43.68346133, -79.61394084]",2015-02-20 10:39:21 -0800,"Toronto, ON",Eastern Time (US & Canada)
568837615220166657,positive,1.0,N/A,N/A,United,N/A,SoyCoder,N/A,0,@united thanks for more timely updates.,"[45.58977875, -122.59182952]",2015-02-20 10:20:30 -0800,N/A,Central Time (US & Canada)
568835255722860544,positive,1.0,N/A,N/A,United,N/A,lcadler,N/A,0,@united Baggage check in and in flight crew the friendliest ever Flight#417 ogg to Lax !!!,N/A,2015-02-20 10:11:08 -0800,N/A,Pacific Time (US & Canada)
568834824410148864,positive,1.0,N/A,N/A,United,N/A,mom23185,N/A,0,@united Thank you for your offer! All sorted out :-),N/A,2015-02-20 10:09:25 -0800,N/A,N/A
568832749093687296,positive,1.0,N/A,N/A,United,N/A,Mammothchowder,N/A,0,@united I think this is the best first class I have ever gotten!!  Denver to LAX and it's wonderful!!!,N/A,2015-02-20 10:01:10 -0800,Mammoth Lakes ,N/A
568832682269888512,positive,1.0,N/A,N/A,United,N/A,traceyleffler,N/A,0,@united of course not. The inflight crew was great!,N/A,2015-02-20 10:00:54 -0800,"Boston, MA",Eastern Time (US & Canada)
568832576468746240,positive,0.6458,N/A,N/A,United,N/A,DanSeldow,N/A,0,"@united well played, ^LO.",N/A,2015-02-20 10:00:29 -0800,New Jersey,Eastern Time (US & Canada)
568832394196684800,positive,1.0,N/A,N/A,United,N/A,Westonworld,N/A,0,@united The pilot of UA475 just landed this plane like he was gently placing us into a pile of whipped cream. Smoothest landing ever.,N/A,2015-02-20 09:59:45 -0800,N/A,N/A
568822440631144448,positive,1.0,N/A,N/A,United,N/A,Sweet_Curly,N/A,0,@united a big thanks to ^MN and ^KN or patiently clarifying the United domestic world to me.,N/A,2015-02-20 09:20:12 -0800,N/A,Berlin
568819025733652481,positive,1.0,N/A,N/A,United,N/A,TaylorWoot,N/A,0,"@united thank you so much, that helps a ton. Whoever is on this Twitter acct today deserves a handshake and a hot chocoLate Flight. #problemsolvers",N/A,2015-02-20 09:06:38 -0800,Easley SC,Eastern Time (US & Canada)
568818335200223232,positive,0.6746,N/A,0.0,United,N/A,alexster4324,N/A,0,@united can't wait!!! 787!!! @tpallini http://t.co/oDlall5eDH,N/A,2015-02-20 09:03:53 -0800,N/A,N/A
568817894030741504,positive,0.6641,N/A,0.0,United,N/A,redirsrm,N/A,0,@united love being told you would issue a refund when you couldn't get us out of the way of a hurricane to have it denied,N/A,2015-02-20 09:02:08 -0800,N/A,Eastern Time (US & Canada)
568815263900180480,positive,1.0,N/A,N/A,United,N/A,Gouwerijn,N/A,0,@united thnx!,N/A,2015-02-20 08:51:41 -0800,Alphen aan den Rijn,Amsterdam
568810539939459072,positive,0.6832,N/A,0.0,United,N/A,rdahlstrom99,N/A,0,"@united Aw, thanks for the kind words. Totally makes these extra 6 hours sitting in an airport SOOOO much better.",N/A,2015-02-20 08:32:55 -0800,"ÜT: 40.635407,-73.991869",N/A
568809558786899968,positive,1.0,N/A,N/A,United,N/A,ticopilot,N/A,0,"@united as u might imagine, this former pilot was particularly touched by the gesture. Please let the FO know #keepingtraditionsalive",N/A,2015-02-20 08:29:01 -0800,"Washington, DC - USA",Eastern Time (US & Canada)
568806035294695424,positive,0.6842,N/A,N/A,United,N/A,MrsHeyGil,N/A,0,@united just sent - thank you!,N/A,2015-02-20 08:15:01 -0800,"Obersulzbach, Germany",Quito
568804026789138433,positive,1.0,N/A,N/A,United,N/A,jonatzzValdez,N/A,0,@united good fly!! #United #businessFirst,"[29.98445184, -95.33224657]",2015-02-20 08:07:02 -0800,Mexico,Central Time (US & Canada)
568803598638796800,positive,1.0,N/A,N/A,United,N/A,globalnearshore,N/A,0,"@united thanks, i made it.",N/A,2015-02-20 08:05:20 -0800,"Off: NYC, Home: Hoboken, NJ",Eastern Time (US & Canada)
568803231335387137,positive,1.0,N/A,N/A,United,N/A,BlainPlanes,N/A,0,@united Thanks! Just DMed HN.,N/A,2015-02-20 08:03:52 -0800,Kalamazoo & Chicago,N/A
568795791445209088,positive,1.0,N/A,N/A,United,N/A,LuxuryFred,N/A,0,@united enjoyed #heathrow lounge so much i almost missed my @airnzusa flight!,N/A,2015-02-20 07:34:19 -0800,In First Class,Arizona
568795451341856768,positive,0.6711,N/A,N/A,United,N/A,Easy_E_,N/A,0,"@united Hi, flight 1051. If I try and book a new one way,  flight departure shows up as 3:55pm which seems accurate.",N/A,2015-02-20 07:32:57 -0800,Tri State NY area...,Eastern Time (US & Canada)
568786745715757056,positive,1.0,N/A,N/A,United,N/A,georgev27,N/A,0,@united Please send me the link/email to formally compliment Irene in SLC on some of the best customer service ever. #PaxEx,N/A,2015-02-20 06:58:22 -0800,"Lehigh Valley, PA",N/A
568786206932250624,positive,1.0,N/A,N/A,United,N/A,Gouwerijn,N/A,0,@united thnx ^LO :-),N/A,2015-02-20 06:56:13 -0800,Alphen aan den Rijn,Amsterdam
568773648724525056,positive,1.0,N/A,N/A,United,N/A,lskingdavis,N/A,0,@united in spite of flight delay great customer service provided by Janet and baggage employee Karen. You have 2 wonderful employees United.,N/A,2015-02-20 06:06:19 -0800,N/A,N/A
568761425029668864,positive,0.6522,N/A,N/A,United,N/A,cynthianatalie,N/A,0,@united always makes our cross country flights rad. @hemispheresmag here's baby flier Charlotte! #8thtime5MonthsOld http://t.co/kCqnwIXUCm,N/A,2015-02-20 05:17:45 -0800,Los Angeles/Charlotte,Quito
568758807418896385,positive,0.6576,N/A,N/A,United,N/A,desiree_d_h,N/A,0,@united #FirstClass to #London on my way to #LondonFashionWeek #LFW15 👠🇬🇧👠🇬🇧👠🇬🇧,N/A,2015-02-20 05:07:21 -0800,houston paris nyc ,Central Time (US & Canada)
568738229274464256,positive,0.6741,N/A,N/A,United,N/A,ticopilot,N/A,0,@united -huge kudos to the FO of Sunday's flt #1623 sjo-iad. Handed my daughter her first pair of wings! Keeping traditions alive.,N/A,2015-02-20 03:45:35 -0800,"Washington, DC - USA",Eastern Time (US & Canada)
568736451237707776,positive,1.0,N/A,N/A,United,N/A,jakepoznak,N/A,0,@united awesome new plane flight 1701,N/A,2015-02-20 03:38:31 -0800,N/A,Eastern Time (US & Canada)
568731155303956480,positive,1.0,N/A,N/A,United,N/A,garycirlin,N/A,0,"@united flt 912. Capt Herman is amazing! Came out before flight to play ""ask the captain anything."" Wonderful ambassador to the airline!!",N/A,2015-02-20 03:17:28 -0800,NY,N/A
568715107892641792,positive,1.0,N/A,N/A,United,N/A,NoviceFlyer,N/A,0,@united  Thank you for a wonderful global first class flight on your 777 to FRA. Great service. (cont) http://t.co/46n9kDcsxU,N/A,2015-02-20 02:13:42 -0800,"Tulsa, OK",Central Time (US & Canada)
568702964623216643,positive,1.0,N/A,N/A,United,N/A,dan_roam,N/A,0,"Thank you United! “@united: @dan_roam That's a beautiful place to stay a day longer. Have you been re-booked? If not, let me know. ^MN”",N/A,2015-02-20 01:25:27 -0800,N/A,N/A
568675083314552832,positive,1.0,N/A,N/A,United,N/A,Kimberlinho,N/A,0,@united alright thank you. Much appreciated.,N/A,2015-02-19 23:34:39 -0800,N/A,N/A
568669880922165248,positive,1.0,N/A,N/A,United,N/A,bren8oh8,N/A,0,"@united Thanks Yup I'm all set.  It happens.   SLC ground staff were prompt,  helpful and courteous.","[40.7868699, -111.9790833]",2015-02-19 23:13:59 -0800,SoCal is where my mind stays,N/A
568663431433187328,positive,1.0,N/A,N/A,United,N/A,AMMBoman,N/A,0,@united thank you so much. How will you be able to contact me?,N/A,2015-02-19 22:48:21 -0800,Kaizen 改善,Arizona
568662835829415936,positive,0.6608,N/A,N/A,United,N/A,nrihssn,N/A,0,@united maybe on my return trip 👍,N/A,2015-02-19 22:45:59 -0800,NJ,Eastern Time (US & Canada)
568659661861175297,positive,1.0,N/A,N/A,United,N/A,sigilgoat,N/A,0,"@united i got it at the gate, thanks for checking!",N/A,2015-02-19 22:33:23 -0800,fuckin portland ass oregon,Eastern Time (US & Canada)
568656888935481344,positive,0.6452,N/A,0.0,United,N/A,JenniferWalshPR,N/A,0,@united I especially like how you upgraded three of your crew members to first class instead of passengers. #keepitclassy #customerservice,N/A,2015-02-19 22:22:22 -0800,Houston,Central Time (US & Canada)
568650724399321088,positive,1.0,N/A,N/A,United,N/A,markemanuelli,N/A,0,"@united please do! She went above and beyond what she had to do, she made us her number one priority!",N/A,2015-02-19 21:57:52 -0800,N/A,Eastern Time (US & Canada)
568650439639437313,positive,1.0,N/A,N/A,United,N/A,Random55Dude,N/A,0,@united you guys are awesome! Thanks!,N/A,2015-02-19 21:56:44 -0800,N/A,N/A
568650000227565568,positive,0.6832,N/A,N/A,United,N/A,Gouwerijn,N/A,0,@united thnx,N/A,2015-02-19 21:54:59 -0800,Alphen aan den Rijn,Amsterdam
568649643187310593,positive,1.0,N/A,N/A,United,N/A,JerikaPhelps,N/A,0,@united Anna Palm Springs gate 19  deserves a medal! Handled 30 ppl missing flights like a pro!,"[33.82063563, -116.50768141]",2015-02-19 21:53:34 -0800,N/A,N/A
568647206695120896,positive,1.0,N/A,N/A,United,N/A,clkc86,N/A,0,@united  Great customer service again. Thanks!,N/A,2015-02-19 21:43:53 -0800,N/A,N/A
568646083162836992,positive,1.0,N/A,N/A,United,N/A,owenmcstravick,N/A,0,"@united thanks, that would be awesome.",N/A,2015-02-19 21:39:25 -0800,UK,London
568643928720850944,positive,0.6681,N/A,0.0,United,N/A,Tamarabrams,N/A,0,@united nawww. United is my fave airline.,N/A,2015-02-19 21:30:52 -0800,Arlington Virginia,Eastern Time (US & Canada)
568629979719675904,positive,1.0,N/A,N/A,United,N/A,BattierCCIpuppy,N/A,0,“@united: @BattierCCIpuppy We hope to see you on board soon and thanks for the tweet. ^EY” 👏👏,N/A,2015-02-19 20:35:26 -0800,"Sacramento, CA",N/A
568621100914991104,positive,1.0,N/A,N/A,United,N/A,ChadARichardson,N/A,0,"@united thanks, keep up the good work",N/A,2015-02-19 20:00:09 -0800,Raleigh,N/A
568621033273602048,positive,1.0,N/A,N/A,United,N/A,CrayonBytes,N/A,0,@united  4 reFlight Booking Problemss in last 2 days and each time united wait time was &lt;5 seconds! Kudos to you for excellent customer service!,N/A,2015-02-19 19:59:53 -0800,N/A,Eastern Time (US & Canada)
568611364803096577,positive,1.0,N/A,N/A,United,N/A,mosesfreund,N/A,0,@united sent you my confirmation via DM. Thank you very much,N/A,2015-02-19 19:21:28 -0800,N/A,N/A
568610311487561728,positive,0.6679999999999999,N/A,N/A,United,N/A,Jaytolchinsky,N/A,0,@united that would be great - 1k us651621,N/A,2015-02-19 19:17:17 -0800,N/A,Central Time (US & Canada)
568602007583354880,positive,1.0,N/A,N/A,United,N/A,kgbates,N/A,0,@united just got my lost Kindle in the mail! Thanks again.,N/A,2015-02-19 18:44:17 -0800,N/A,Central Time (US & Canada)
568589359034859520,positive,1.0,N/A,N/A,United,N/A,darrylwalter,N/A,0,@united Leaving soon. Thanks!,"[40.77395906, -73.8746932]",2015-02-19 17:54:01 -0800,"ÜT: 38.988512,-77.161145",Eastern Time (US & Canada)
568573889359556608,positive,0.6526,N/A,N/A,United,N/A,constantlearne1,N/A,0,"@united Had wonderful, on time flights from OGG to MSN Lost RX eyeglasses (thick) in the Admiral Club in Chicago this morning. Found?",N/A,2015-02-19 16:52:33 -0800,N/A,N/A
568568593262231552,positive,0.6701,N/A,N/A,United,N/A,fatmanscoop,N/A,0,"@united got it right with the safety demonstration! Corporate but funny, reserved but NOT CORNY  as a… http://t.co/lwOtKIEKGU",N/A,2015-02-19 16:31:30 -0800,Everywhere!,Eastern Time (US & Canada)
568567048801906688,positive,0.65,N/A,N/A,United,N/A,changecollab,N/A,0,@united thanks for the reply. I have been in contact with Customer Care to get clarification on this issue.,N/A,2015-02-19 16:25:22 -0800,"Columbus, Ohio",N/A
568564006329434113,positive,0.6715,N/A,0.0,United,N/A,PaulBEsteves,N/A,0,@united thanks for the help. Wish the phone reps could be so accomidating,N/A,2015-02-19 16:13:17 -0800,Brooklyn,Eastern Time (US & Canada)
568559680894550016,positive,1.0,N/A,N/A,United,N/A,dschach,N/A,0,"@united I'll stick with my United flight. Thanks, though. Effort is much appreciated.",N/A,2015-02-19 15:56:05 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568558135637463040,positive,0.6634,N/A,N/A,United,N/A,TonyLauro,N/A,0,"@united Fair enough. I don't usually rant, but it's good to know someone's listening. :)",N/A,2015-02-19 15:49:57 -0800,"Dallas, TX",Central Time (US & Canada)
568556636068921344,positive,0.6703,N/A,N/A,United,N/A,dschach,N/A,0,@united Thank you for the Delta transfer. Will my bags go too?,N/A,2015-02-19 15:43:59 -0800,"San Francisco, CA",Pacific Time (US & Canada)
568556238012678144,positive,0.6565,N/A,N/A,United,N/A,SonyaSloanMD,N/A,0,“@united: @SonyaSloanMD Happy to have had you on board. Please share details here: http://t.co/2TrgEMteBZ ^KP” Done!,N/A,2015-02-19 15:42:25 -0800,"Houston, TX, USA",Central Time (US & Canada)
568552711840358401,positive,0.6563,N/A,0.0,United,N/A,Clashysass,N/A,0,@united we were able to get on the moon flight! Just got to our hotel in Puerto Rico! Thank you!,N/A,2015-02-19 15:28:24 -0800,"Somerville, MA",N/A
568549060103135232,positive,1.0,N/A,N/A,United,N/A,annricord,N/A,0,@united @annricord Great! Appreciate it😊,N/A,2015-02-19 15:13:53 -0800,Canmore,Mountain Time (US & Canada)
568548205421563906,positive,1.0,N/A,N/A,United,N/A,jasemccarty,N/A,0,"@united I was well taken care of, thanks. I've already been sent a survey request &amp; I'll share my positive experience (despite delay)",N/A,2015-02-19 15:10:29 -0800,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada)
568547227527819264,positive,1.0,N/A,N/A,United,N/A,QuinnPJ,N/A,0,@united thanks! Everything a-ok now.,N/A,2015-02-19 15:06:36 -0800,San Juan Capistrano,Arizona
568547007003955200,positive,1.0,N/A,N/A,United,N/A,hartgarfunkel,N/A,0,@united DM sent. Thanks so much for the strong customer service!!,N/A,2015-02-19 15:05:44 -0800,"iPhone: 40.732048,-73.994102",Pacific Time (US & Canada)
568544738032242688,positive,0.3548,N/A,0.0,United,N/A,TomWarrenburg,N/A,0,@united ok thanks. I sent you a DM too. You can disregard that.,N/A,2015-02-19 14:56:43 -0800,America's Dairyland,N/A
568542661684015105,positive,1.0,N/A,N/A,United,N/A,triathlete06,N/A,0,@united So excited I was put on an earlier flight to get home! Woo Hoo! #travel 🎉🎉🎉,N/A,2015-02-19 14:48:28 -0800,N/A,Seoul
568541016472432641,positive,1.0,N/A,N/A,United,N/A,NoviceFlyer,N/A,0,@united perfect! Thank you!,N/A,2015-02-19 14:41:55 -0800,"Tulsa, OK",Central Time (US & Canada)
568532825281937408,positive,1.0,N/A,N/A,United,N/A,ccbbm82413,N/A,0,@united has the best pilots ever Thank you guys for the great trip #thatisall,N/A,2015-02-19 14:09:23 -0800,860,N/A
568528656584146944,positive,0.6598,N/A,N/A,United,N/A,NoviceFlyer,N/A,0,@united I will thank you!,N/A,2015-02-19 13:52:49 -0800,"Tulsa, OK",Central Time (US & Canada)
