tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
570065037231927296,neutral,0.6548,N/A,0.0,United,N/A,andreaSanger,N/A,0,@united where is my flight voucher?,N/A,2015-02-23 19:37:50 -0800,N/A,N/A
570051191943483392,neutral,0.6684,N/A,0.0,United,N/A,Zgrinch,N/A,0,"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes",N/A,2015-02-23 18:42:49 -0800,"iPhone: 39.201706,-106.854080",Mountain Time (US & Canada)
570050323017920512,neutral,0.6702,N/A,0.0,United,N/A,AndyA3,N/A,0,@united the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.,N/A,2015-02-23 18:39:22 -0800,San Francisco,Pacific Time (US & Canada)
570048528602374144,neutral,1.0,N/A,N/A,United,N/A,thelaurenmoore,N/A,0,@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?,N/A,2015-02-23 18:32:14 -0800,CA,Eastern Time (US & Canada)
570044554130423808,neutral,0.6641,N/A,N/A,United,N/A,momsgoodeats,N/A,0,Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”,N/A,2015-02-23 18:16:27 -0800,#Omaha ,Central Time (US & Canada)
570044428678778880,neutral,1.0,N/A,N/A,United,N/A,momsgoodeats,N/A,0,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,N/A,2015-02-23 18:15:57 -0800,#Omaha ,Central Time (US & Canada)
570043937244622849,neutral,1.0,N/A,N/A,United,N/A,DeputyBrans,N/A,0,@united Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,N/A,2015-02-23 18:14:00 -0800,N/A,N/A
570039756731494400,neutral,1.0,N/A,N/A,United,N/A,rdowning76,N/A,0,"@united @RenoAirport hi, when do direct flights from Houston to Reno begin?  Don't see any days in March?",N/A,2015-02-23 17:57:23 -0800,usa,N/A
570039279050579968,neutral,0.67,N/A,0.0,United,N/A,brando_787,N/A,0,@united like continental's chicken feat fairs,N/A,2015-02-23 17:55:29 -0800,"North Texas, USA",N/A
570039094257938432,neutral,1.0,N/A,N/A,United,N/A,j0rdanj0nes,N/A,0,@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?,N/A,2015-02-23 17:54:45 -0800,Dallas,N/A
570033778300620801,neutral,0.6659999999999999,N/A,0.0,United,N/A,throthra,N/A,0,"@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG",N/A,2015-02-23 17:33:38 -0800,N/A,N/A
570030715900792832,neutral,1.0,N/A,N/A,United,N/A,AlexanderKrach,N/A,0,@united Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.,N/A,2015-02-23 17:21:27 -0800,N/A,Pacific Time (US & Canada)
570027321178099712,neutral,0.6479,N/A,0.0,United,N/A,startupstella,N/A,0,@united how is Mexico not international from the us?,N/A,2015-02-23 17:07:58 -0800,"Chicago, IL",Central Time (US & Canada)
570022372901847042,neutral,0.3435,N/A,0.0,United,N/A,goodenufmother,N/A,0,Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY,N/A,2015-02-23 16:48:18 -0800,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
570021376024813568,neutral,0.6788,N/A,0.0,United,N/A,goodenufmother,N/A,0,@United so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere,N/A,2015-02-23 16:44:21 -0800,GEM HQ (aka walk-in closet) NY,Eastern Time (US & Canada)
570018278946394112,neutral,0.6557,N/A,N/A,United,N/A,lovejodierose,N/A,0,@united please upload the March on-demand entertainment listing on your website! ✈️,N/A,2015-02-23 16:32:02 -0800,"melbourne, australia",London
570012706704662528,neutral,0.6511,N/A,0.0,United,N/A,koploperfan1992,N/A,0,"@united did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now","[51.3228181, 5.3576138]",2015-02-23 16:09:54 -0800,Winterfell,N/A
570009743160254464,neutral,1.0,N/A,N/A,United,N/A,SmartBlondeSolu,N/A,0,@united what's a girl gotta do to get a flight name change when SHE bought one for a mean ex boyfriend and needs a girl's trip stat?!,N/A,2015-02-23 15:58:07 -0800,"Fort Worth, Texas",Central Time (US & Canada)
570009034385805312,neutral,0.6832,N/A,N/A,United,N/A,family6travels,N/A,0,@united thank you. We are signed up for notifications. We shall watch and wait! ❄️❄️,N/A,2015-02-23 15:55:18 -0800,N/A,N/A
570007003659149312,neutral,0.6612,N/A,0.0,United,N/A,JawnRedcorn,N/A,0,@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,N/A,2015-02-23 15:47:14 -0800,Ausvegas,Central Time (US & Canada)
570004470370676737,neutral,1.0,N/A,N/A,United,N/A,family6travels,N/A,0,@united I have a 0530 flight out of DFW on Tuesday. How far in advance will you give notice if Cancelled Flightled?,N/A,2015-02-23 15:37:10 -0800,N/A,N/A
569993952469880832,neutral,0.6742,N/A,0.0,United,N/A,MisterDJW,N/A,0,@united When will direct flights from Belfast Intl to Newark resume from their winter break? Thanks.,N/A,2015-02-23 14:55:22 -0800,N/A,N/A
569992543875653633,neutral,1.0,N/A,N/A,United,N/A,jbuhl35,N/A,0,"@united yes, after this awful weather it appears I can get home",N/A,2015-02-23 14:49:47 -0800,"Washington, DC",Atlantic Time (Canada)
569989416426434560,neutral,1.0,N/A,N/A,United,N/A,colbycaterina,N/A,0,@united the person is currently bettween gates 71A and 73 in LAX,N/A,2015-02-23 14:37:21 -0800,lalaland,Eastern Time (US & Canada)
569989023478841345,neutral,0.7059,N/A,0.0,United,N/A,cameronsmith17,N/A,0,@united thank you for the quick response but I cannot dm you until you follow me as well,N/A,2015-02-23 14:35:47 -0800,N/A,Mountain Time (US & Canada)
569988785330479104,neutral,1.0,N/A,N/A,United,N/A,colbycaterina,N/A,0,"@united I need the phone number to baggage claim in LAX, my mom left her phone and someone called saying they would put it there but on",N/A,2015-02-23 14:34:50 -0800,lalaland,Eastern Time (US & Canada)
569988078015815680,neutral,1.0,N/A,N/A,United,N/A,Portal_Aviacion,N/A,0,"@United will not have to honor absurdly low mistake fares.
http://t.co/2Z3Jv73IlW vía @usatoday",N/A,2015-02-23 14:32:02 -0800,Madrid (Spain),Madrid
569984791107338240,neutral,0.6825,N/A,N/A,United,N/A,RoatanGallery,N/A,0,"@united thanks! It's 35K miles from RTB to Europe, to do a multiple destination so we could stop over in US on way/way back- mileage diff?",N/A,2015-02-23 14:18:58 -0800,"Roatan, Islas de la Bahia",Eastern Time (US & Canada)
569972884052930560,neutral,0.679,N/A,N/A,United,N/A,twohlix,N/A,0,@united done,N/A,2015-02-23 13:31:39 -0800,"Washington, DC",Eastern Time (US & Canada)
569972097453137920,neutral,0.335,N/A,0.0,United,N/A,cristobalwong,N/A,0,"@united Thank you, ^JH, appreciate the prompt responses--me and other passengers will be doing so.",N/A,2015-02-23 13:28:32 -0800,San Francisco Bay Area,N/A
569967841727942657,neutral,1.0,N/A,N/A,United,N/A,DavidAlfieWard,N/A,0,"@united hi guys, do you have a general enquires email address please? Thanks David.",N/A,2015-02-23 13:11:37 -0800,London UK & USA,N/A
569966422744395776,neutral,1.0,N/A,N/A,United,N/A,RoatanGallery,N/A,0,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",N/A,2015-02-23 13:05:59 -0800,"Roatan, Islas de la Bahia",Eastern Time (US & Canada)
569958946636562433,neutral,0.6593,N/A,N/A,United,N/A,davedittrich,N/A,0,.@united For those playing along at home: http://t.co/2b4bDTldX2,N/A,2015-02-23 12:36:16 -0800,N/A,Pacific Time (US & Canada)
569957053432639488,neutral,0.6821,N/A,0.0,United,N/A,FlyEIA,N/A,0,Thanks @united. @imran_r44 had a question about the wait time for baggage on UA6366,N/A,2015-02-23 12:28:45 -0800,Edmonton International Airport,Mountain Time (US & Canada)
569949439101546496,neutral,1.0,N/A,N/A,United,N/A,judell,N/A,0,"@united 8602947, jon at http://t.co/58tuTgli0D, thanks.",N/A,2015-02-23 11:58:30 -0800,"Santa Rosa, CA",Eastern Time (US & Canada)
569945386569363456,neutral,0.7099,N/A,N/A,United,N/A,momsgoodeats,N/A,0,Flight Booking Problems for a travel writers trip I am hosting and need to be happy when I land! Do you have the cute PJs AA does? @united,N/A,2015-02-23 11:42:23 -0800,#Omaha ,Central Time (US & Canada)
569945073611374592,neutral,0.6594,N/A,0.0,United,N/A,momsgoodeats,N/A,0,But I don't see AA @united,N/A,2015-02-23 11:41:09 -0800,#Omaha ,Central Time (US & Canada)
569942888643227648,neutral,0.6461,N/A,0.0,United,N/A,8629Fissile,N/A,0,@united Did you find out where it is? Thanks,N/A,2015-02-23 11:32:28 -0800,N/A,London
569935261947330560,neutral,0.6419,N/A,0.0,United,N/A,Lisa_Shaw777,N/A,1,@united I can't DM you so here's the confirmation # G8CVWJ - please is there any way I can make it to Kailua tonight? Thank you,N/A,2015-02-23 11:02:09 -0800,Kona coast/Boston/Milan,Amsterdam
569934069712052224,neutral,0.6566,N/A,N/A,United,N/A,ADanaiBaker,N/A,0,@united Definitely will!,N/A,2015-02-23 10:57:25 -0800,N/A,N/A
569928758024667137,neutral,1.0,N/A,N/A,United,N/A,tmarsh83,N/A,0,@united what gate is ua5396 leaving from?,N/A,2015-02-23 10:36:19 -0800,"NEIN, London, or Maui. ",N/A
569927842173050881,neutral,0.3603,N/A,0.0,United,N/A,aleciamastin,N/A,0,@united fails again. @SouthwestAir saves the day.,N/A,2015-02-23 10:32:40 -0800,"St. Louis, MO",Central Time (US & Canada)
569925614100189186,neutral,1.0,N/A,N/A,United,N/A,CaroDavis2012,N/A,0,@united. It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,N/A,2015-02-23 10:23:49 -0800,Scotland,N/A
569923809634947072,neutral,1.0,N/A,N/A,United,N/A,jcmpaz,N/A,0,"@united Hi, Im flying SFO-LAX-SAL-CLO. My connecting time in LAX is 1h45m. Is it enough time? Do I have to collect my bag and recheck on AV?",N/A,2015-02-23 10:16:39 -0800,"Cali,Colombia",N/A
569922973798420480,neutral,1.0,N/A,N/A,United,N/A,mechv1963,N/A,0,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3",N/A,2015-02-23 10:13:20 -0800,"East Coast, US ",N/A
569918932116643841,neutral,0.7047,N/A,0.0,United,N/A,iworkinsmm,N/A,0,@United are you able to see if there are seats open on another flight??,N/A,2015-02-23 09:57:16 -0800,Los Angeles,Pacific Time (US & Canada)
569918327767879680,neutral,0.6911,N/A,0.0,United,N/A,GuruOfGanja,N/A,0,@united @retailbagholder hahaha. At least they gave u a refund.,N/A,2015-02-23 09:54:52 -0800,N/A,N/A
569912092351819778,neutral,0.6872,N/A,0.0,United,N/A,ADanaiBaker,N/A,0,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,N/A,2015-02-23 09:30:05 -0800,N/A,N/A
569910996824780801,neutral,0.6448,N/A,N/A,United,N/A,ADanaiBaker,N/A,0,"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation..",N/A,2015-02-23 09:25:44 -0800,N/A,N/A
569905124723675136,neutral,1.0,N/A,N/A,United,N/A,BossDDS,N/A,0,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,N/A,2015-02-23 09:02:24 -0800,"North Suburbs, IL  (Chicago)",Central Time (US & Canada)
569902219602100225,neutral,0.6559,N/A,N/A,United,N/A,Lincoln_Arms,N/A,0,@united follow back and I'll give you the details.,N/A,2015-02-23 08:50:52 -0800,"Bardstown, KY",Eastern Time (US & Canada)
569896025172742144,neutral,0.3505,N/A,0.0,United,N/A,bsaitz,N/A,0,"@united @scotthroth scott, need a good book suggestion?",N/A,2015-02-23 08:26:15 -0800,"ÜT: 37.427592,-122.116357",N/A
569894307508965377,neutral,1.0,N/A,N/A,United,N/A,thepointskid,N/A,0,@united please see dm!!,N/A,2015-02-23 08:19:25 -0800,New York,Eastern Time (US & Canada)
569887452384481280,neutral,1.0,N/A,N/A,United,N/A,HargobindV,N/A,0,@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December,N/A,2015-02-23 07:52:11 -0800,"Kansas City, Missouri",Central Time (US & Canada)
569877449389051906,neutral,1.0,N/A,N/A,United,N/A,adamdpeterson,N/A,0,@united at the gate! IAD to RDU,N/A,2015-02-23 07:12:26 -0800,syracuse,Eastern Time (US & Canada)
569875783096741888,neutral,0.6763,N/A,0.0,United,N/A,AlMehairiAUH,N/A,0,@United to operated #B767-300ER from #Newark to #Zurich @ZRH_airport replacing B767-400ER between 6MAY-23SEP instead till 23OCT #avgeek,N/A,2015-02-23 07:05:49 -0800,Abu Dhabi,Abu Dhabi
569875456415170560,neutral,1.0,N/A,N/A,United,N/A,Ed_Cabello,N/A,0,@united Hi! what is the phone number for reservations in Venezuela? Thanks,N/A,2015-02-23 07:04:31 -0800,Barquisimeto - Maracaibo,Caracas
569875424924168193,neutral,1.0,N/A,N/A,United,N/A,jgedzelman,N/A,0,@united can I request a ticket change through twitter ?,N/A,2015-02-23 07:04:23 -0800,N/A,N/A
569874311823036416,neutral,1.0,N/A,N/A,United,N/A,AlMehairiAUH,N/A,0,@United to start daily #B777-200ER flights from #Newark to #Milan #Malpensa replacing #B767-400ER on 7APR instead 28MAR #avgeek,N/A,2015-02-23 06:59:58 -0800,Abu Dhabi,Abu Dhabi
569874043395903489,neutral,1.0,N/A,N/A,United,N/A,AlMehairiAUH,N/A,0,@United to start daily #B777-200ER flights from #Newark to #Frankfurt @airport_fra replacing #B767-400ER on 2JUL #avgeek,N/A,2015-02-23 06:58:54 -0800,Abu Dhabi,Abu Dhabi
569873019499192320,neutral,0.6767,N/A,N/A,United,N/A,ScottBerry18,N/A,0,@united Thank you for your response!,N/A,2015-02-23 06:54:50 -0800,"Albuquerque, New Mexico",Arizona
569868818975219712,neutral,1.0,N/A,N/A,United,N/A,e_russell,N/A,0,@united Left item n the seatback on UA1260. Is there any way to call DCA to ask if they have the item? Already submitted lost &amp; found report,N/A,2015-02-23 06:38:08 -0800,Frequently DC/NYC/San Diego,Eastern Time (US & Canada)
569868207940603904,neutral,1.0,N/A,N/A,United,N/A,The5y5Adm1n,N/A,0,@united I DM'd child's birthdate and full name.,N/A,2015-02-23 06:35:43 -0800,N/A,N/A
569866337427664897,neutral,0.6940000000000001,N/A,N/A,United,N/A,artistanxiety,N/A,0,@united Lisa J is amazing the guy not so much.,N/A,2015-02-23 06:28:17 -0800,Punk is the preacher.,Arizona
569865115291533312,neutral,1.0,N/A,N/A,United,N/A,The5y5Adm1n,N/A,0,@united two years old.  Birthdate 11/13/2012,N/A,2015-02-23 06:23:25 -0800,N/A,N/A
569864608145502209,neutral,1.0,N/A,N/A,United,N/A,nicoleleigh85,N/A,0,@united I already did.,N/A,2015-02-23 06:21:24 -0800,Sheboygan,N/A
569863453696876544,neutral,1.0,N/A,N/A,United,N/A,chaddock38,N/A,0,@united what would it cost,N/A,2015-02-23 06:16:49 -0800,"Dartmouth, MA",N/A
569860989400649729,neutral,0.6444,N/A,0.0,United,N/A,Nic_Thoman23,N/A,0,@united I've got a campus visit in an hour and I'm still wearing the same clothes...,"[45.67920767, -111.04847652]",2015-02-23 06:07:02 -0800,GLP,Eastern Time (US & Canada)
569860904814301184,neutral,0.6949,N/A,N/A,United,N/A,The5y5Adm1n,N/A,0,@United Adopting 2 yr old child from Ethiopia. Flying from ADD to GRR on 2/28.  Need to add child to reservation and get costs.  Help!  Thx,N/A,2015-02-23 06:06:41 -0800,N/A,N/A
569859950215700480,neutral,1.0,N/A,N/A,United,N/A,chaddock38,N/A,0,"@united good morning, any first class upgrades available for ua1619 Feb 25  rsw to ewr? I need 4 seats please",N/A,2015-02-23 06:02:54 -0800,"Dartmouth, MA",N/A
569852332797775872,neutral,1.0,N/A,N/A,United,N/A,D_WaYnE_01,N/A,0,@united DM sent as requested. Make sure you follow back so you can DM me back. Thanks,N/A,2015-02-23 05:32:38 -0800,N/A,N/A
569851498118516736,neutral,0.6551,N/A,0.0,United,N/A,anthonyNYSSF,N/A,0,@united please help http://t.co/t5mRj5Yw6I,N/A,2015-02-23 05:29:19 -0800,N/A,Eastern Time (US & Canada)
569850216754618368,neutral,0.6771,N/A,0.0,United,N/A,paulweldele,N/A,0,@united WHy is my KTN not showing on my boarding?  Why is TSA pre-check not applying to my boarding pass?,N/A,2015-02-23 05:24:13 -0800,"Collierville, TN USA",Central Time (US & Canada)
569845865185206273,neutral,0.6291,N/A,N/A,United,N/A,DABranco1,N/A,0,@united sitting in the middle for the first time .. Hope it works out well,"[40.69450196, -74.1749219]",2015-02-23 05:06:56 -0800,N/A,N/A
569842553966571520,neutral,0.6237,N/A,0.0,United,N/A,nicoleleigh85,N/A,0,@united and learn how to book flights. http://t.co/MHHS9RUpLv,N/A,2015-02-23 04:53:46 -0800,Sheboygan,N/A
569838973490765824,neutral,0.6495,N/A,N/A,United,N/A,idguy,N/A,0,@united Thanks. Got it straightend out last night.,N/A,2015-02-23 04:39:33 -0800,New Jersey,Eastern Time (US & Canada)
569838593423708160,neutral,1.0,N/A,N/A,United,N/A,SwtSarandipity,N/A,0,@united any chance flight 3745 is being delayed??  nervous about driving to DFW in this weather to drop off my brother,N/A,2015-02-23 04:38:02 -0800,"Hurst, TX",N/A
569835312106618880,neutral,0.6861,N/A,0.0,United,N/A,crsmoore,N/A,0,@united Will definitely do so. Sending a DM now.,N/A,2015-02-23 04:25:00 -0800,USA / The World,Eastern Time (US & Canada)
569834720424361985,neutral,1.0,N/A,N/A,United,N/A,RioLongacre,N/A,0,@united - Group 2 line gets longer every week. Almost no one left for Groups 3-5 anymore. Time to make Explorer Card Group 3?,N/A,2015-02-23 04:22:39 -0800,"Denver, CO",Eastern Time (US & Canada)
569826992251473921,neutral,0.6471,N/A,0.0,United,N/A,ohlesliebarker,N/A,0,@united hi -- @united was. Thank you!,N/A,2015-02-23 03:51:56 -0800,"Dallas, Texas",Central Time (US & Canada)
569824790200111104,neutral,0.6657,N/A,0.0,United,N/A,RaffaellaDom,N/A,0,@united Any news about the departure of the flight UA51?,N/A,2015-02-23 03:43:11 -0800,Roma,Rome
569816326744776705,neutral,1.0,N/A,N/A,United,N/A,thepriceisright,N/A,0,@united someone should send a note to the revenue management team and ask about all the open BF and GF seats on 919.,"[0.0, 0.0]",2015-02-23 03:09:33 -0800,"Richmond, VA",Eastern Time (US & Canada)
569813752268374016,neutral,0.6596,N/A,0.0,United,N/A,JoeRychalsky,N/A,0,"@united basically, I need to leave from Hawaii Late Flight evening (midnight) and get back to Philly Late Flight Monday night. Most trips get me in Tues",N/A,2015-02-23 02:59:19 -0800,"Wilmington, Delaware",Eastern Time (US & Canada)
569809648712327168,neutral,0.6652,N/A,0.0,United,N/A,Kwilusz1,N/A,0,@united yes please. Going to drive the 6 hours.,N/A,2015-02-23 02:43:01 -0800,N/A,Quito
569792291264712704,neutral,0.664,N/A,N/A,United,N/A,The5y5Adm1n,N/A,0,@united the child is two years old,N/A,2015-02-23 01:34:03 -0800,N/A,N/A
569785074910154752,neutral,0.6684,N/A,N/A,United,N/A,The5y5Adm1n,N/A,0,@united followed you and DM'd you,N/A,2015-02-23 01:05:22 -0800,N/A,N/A
569780939280093185,neutral,1.0,N/A,N/A,United,N/A,cote_kcote94,N/A,0,@united  @DENAirport United 787 in snowy Denver. http://t.co/w1AaKJumXA,N/A,2015-02-23 00:48:56 -0800,N/A,N/A
569767266075742208,neutral,1.0,N/A,N/A,United,N/A,KennedyJonesTHO,N/A,0,@united can you help me add my KTN to this reservation PLZ?,N/A,2015-02-22 23:54:36 -0800,Los Angeles,Arizona
569763359278505984,neutral,1.0,N/A,N/A,United,N/A,manuel261984,N/A,0,@united whats UA 1205 lax - newark ??,N/A,2015-02-22 23:39:05 -0800,N/A,Mexico City
569755876401274880,neutral,0.6667,N/A,N/A,United,N/A,lclohmd,N/A,1,@united you'll be hearing from me for sure.,N/A,2015-02-22 23:09:21 -0800,Toronto,N/A
569753041420865536,neutral,1.0,N/A,N/A,United,N/A,The5y5Adm1n,N/A,0,@united In Ethiopia adopting a child.  Need flight home from ADD to GRR Late Flight 2/27 or very early 2/28. (need to change existing reservation),N/A,2015-02-22 22:58:05 -0800,N/A,N/A
569741366642618368,neutral,0.6659,N/A,0.0,United,N/A,toromiller,N/A,0,"@united UA flight 1247. SFO to LAX took my carry on at gate. I'm Group 2, overhead bins are empty",N/A,2015-02-22 22:11:41 -0800,"Boston, MA",Eastern Time (US & Canada)
569723119415513088,neutral,1.0,N/A,N/A,United,N/A,D_WaYnE_01,N/A,0,@united I just booked a flight for (2). When I view my reservation it has MI connected to First name. Is this a problem? can it be changed?,N/A,2015-02-22 20:59:11 -0800,N/A,N/A
569722230340333569,neutral,1.0,N/A,N/A,United,N/A,gochrisgo,N/A,0,@united How do I get through @TSA to finally board UA 1534?,N/A,2015-02-22 20:55:39 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
569717327966691330,neutral,0.6736,N/A,0.0,United,N/A,Luvs_Kitties,N/A,0,@united @reccewife with the exception of everything you've asked for. Heh,N/A,2015-02-22 20:36:10 -0800,#ygk,Atlantic Time (Canada)
569716594731044865,neutral,1.0,N/A,N/A,United,N/A,TheJonesest,N/A,0,@united UA1469. Just landed.,"[27.9746606, -82.5320172]",2015-02-22 20:33:15 -0800,"Tampa, Florida",Atlantic Time (Canada)
569716148293349377,neutral,1.0,N/A,N/A,United,N/A,ericdavidson86,N/A,0,@united flight 435,N/A,2015-02-22 20:31:29 -0800,N/A,N/A
569707970876936192,neutral,1.0,N/A,N/A,United,N/A,NancyDiaznancyn,N/A,0,@united She is travelling from Melbourne (Australia ) to Bogota (Colombia) tomorrow,"[-38.0271635, 145.2112317]",2015-02-22 19:58:59 -0800,N/A,N/A
569707569448558592,neutral,1.0,N/A,N/A,United,N/A,NancyDiaznancyn,N/A,0,@united Hi.  My relative's Flight Booking Problems number is MY8YB4.  Her name is Clarita Jaramillo Mejia.  Thank you,"[-38.0269936, 145.2110041]",2015-02-22 19:57:23 -0800,N/A,N/A
569705870830874625,neutral,0.6476,N/A,0.0,United,N/A,JasonArbaugh,N/A,0,@united Why have airlines always told us they can't open a cabin door once it has been closed?  This plane has done it 3 times tonight.,N/A,2015-02-22 19:50:38 -0800,N/A,N/A
569695198239793153,neutral,1.0,N/A,N/A,United,N/A,HargobindV,N/A,0,@united Can you tell me Jet Airways award availability?,N/A,2015-02-22 19:08:14 -0800,"Kansas City, Missouri",Central Time (US & Canada)
569693689766907904,neutral,1.0,N/A,N/A,United,N/A,nottooshABBYYYY,N/A,0,@united What are the chances of my flight to EWR from PIT being Cancelled Flighted tomorrow?,N/A,2015-02-22 19:02:14 -0800,N/A,Atlantic Time (Canada)
569693430902861824,neutral,0.6599,N/A,0.0,United,N/A,baftz,N/A,0,@united @baftz rcvd promo if i booked flight silver status would be extended it was not dont have flier that was sent didnt think id need,N/A,2015-02-22 19:01:12 -0800,N/A,N/A
569692618797355009,neutral,0.347,N/A,0.0,United,N/A,mgmcg16,N/A,0,@united on a flight at 11:30 tomorrow.,N/A,2015-02-22 18:57:59 -0800,N/A,N/A
569676933778292736,neutral,0.6492,N/A,0.0,United,N/A,Aero0729,N/A,0,@united booked EWR-FLL in first for two on 3-8. Let's see how you compare to the garbage @AmericanAir first class has become,N/A,2015-02-22 17:55:39 -0800,N/A,N/A
569672116750004226,neutral,1.0,N/A,N/A,United,N/A,ScottBerry18,N/A,0,@united Educate Bohol is a 501(c)(3) w/all volunteer staff. I can help the kids or buy a plane ticket ...I can't do both. Can you help?,N/A,2015-02-22 17:36:31 -0800,"Albuquerque, New Mexico",Arizona
569671617674022912,neutral,1.0,N/A,N/A,United,N/A,ScottBerry18,N/A,0,"@united I need to get from Albuquerque, NM, USA, to Cebu, Philippines. I'm providing educational help for 800 kids. Can you help me?",N/A,2015-02-22 17:34:32 -0800,"Albuquerque, New Mexico",Arizona
569669336991969280,neutral,0.3732,N/A,0.0,United,N/A,wfmayo,N/A,0,@united on the plane. I was thoughtful enough to ask for it and got it; there are prob others that also deserved it,N/A,2015-02-22 17:25:28 -0800,"Vienna, VA",Eastern Time (US & Canada)
569667955727818752,neutral,0.3428,N/A,0.0,United,N/A,danny_9_9,N/A,0,@united S/O to @Delta for coming in clutch and finally taking me home 🙌🙌,N/A,2015-02-22 17:19:59 -0800,N/A,N/A
569666428388958209,neutral,0.6813,N/A,0.0,United,N/A,kgwalt3,N/A,0,@united left my iPad on MCO-&gt;IAD flight 174. How long to hear back once claim submitted? TY!,N/A,2015-02-22 17:13:55 -0800,N/A,N/A
569665343880368131,neutral,0.34,N/A,0.0,United,N/A,RichGoldstein,N/A,0,@united Didn't know that buying a seat in first class was just a 'request' to sit in first class! Very Interesting.,N/A,2015-02-22 17:09:36 -0800,New York,N/A
569664250521763840,neutral,0.6559999999999999,N/A,0.0,United,N/A,emilygalati,N/A,0,"@united can I get on a stand by list from ASE to ORD? I'm the only poor person in Aspen, that's why I'm asking for standby on twitter.",N/A,2015-02-22 17:05:15 -0800,"Chicago, IL",Mountain Time (US & Canada)
569658769686339584,neutral,1.0,N/A,N/A,United,N/A,RChew_FORR,N/A,0,@united is it possible to add a Known Traveler Number to my ticket after Flight Booking Problems?,N/A,2015-02-22 16:43:29 -0800,"Cambridge, MA",N/A
569657781835460608,neutral,0.6667,N/A,0.0,United,N/A,tiamariaroxs,N/A,0,@united If an award is no longer showing available could it possible become available again?,N/A,2015-02-22 16:39:33 -0800,N/A,N/A
569657202325229568,neutral,0.6137,N/A,0.0,United,N/A,bryankendro,N/A,0,@united flight to DFW from IAD Cancelled Flightled for mechanical can I get rental car to MDT-my origin,N/A,2015-02-22 16:37:15 -0800,Harrisburg,Eastern Time (US & Canada)
569656504946536449,neutral,1.0,N/A,N/A,United,N/A,XlnsMngr,N/A,0,@United can you help me get from IAH to SFO earlier tonight?,N/A,2015-02-22 16:34:29 -0800,N/A,N/A
569654439646269440,neutral,1.0,N/A,N/A,United,N/A,IamTamica,N/A,0,@united I did. they told us the wrong carousel number.,N/A,2015-02-22 16:26:16 -0800,moving forward... ,Eastern Time (US & Canada)
569654428636049408,neutral,0.6705,N/A,0.0,United,N/A,AlexColIins,N/A,0,@united no thanks,N/A,2015-02-22 16:26:14 -0800,michigan ,Eastern Time (US & Canada)
569649006986407936,neutral,1.0,N/A,N/A,United,N/A,jrmcirvin,N/A,0,@united #LAX #sunrise UAL212 LAX-JFK,N/A,2015-02-22 16:04:41 -0800,N/A,Central Time (US & Canada)
569648584909434880,neutral,0.6477,N/A,0.0,United,N/A,Spencerklein,N/A,0,@united ...would be on the next flight to Hayden/steamboat,N/A,2015-02-22 16:03:00 -0800,N/A,Eastern Time (US & Canada)
569646005315973120,neutral,1.0,N/A,N/A,United,N/A,TSAmedia_RossF,N/A,0,"@united Good evening, UA. Can you assist with an issue via DM?",N/A,2015-02-22 15:52:45 -0800,"Washington, D.C.",Eastern Time (US & Canada)
569641686101585921,neutral,1.0,N/A,N/A,United,N/A,rikrik__,N/A,0,"“@united: @rikrik__ What made you come to this? Can we help you with anything? ^JP” free tickets , for the i convince .",N/A,2015-02-22 15:35:36 -0800,Saint Louis,Central Time (US & Canada)
